MenuItemID,ItemName,Description,Price,RestaurantID,IsAvailable,PreparationTime,IsVegetarian,IsSpicy,AllergensInfo
1618,Tagen Vegetables,A classic Tagen Vegetables dish prepared with traditional recipes.,76.34,162,1,44,1,0,None
1619,Tagen Vegetables,A classic Tagen Vegetables dish prepared with traditional recipes.,149.7,162,1,25,1,0,None
1620,Kofta,A classic Kofta dish prepared with traditional recipes.,109.87,162,1,24,0,1,Nuts
1621,Koshary,A classic Koshary dish prepared with traditional recipes.,62.54,163,1,29,1,0,Nuts
1622,Foul Medames,A classic Foul Medames dish prepared with traditional recipes.,105.34,163,1,39,1,0,Nuts
1623,Om Ali,A classic Om Ali dish prepared with traditional recipes.,40.51,163,1,40,0,0,Gluten
1624,Kofta,A classic Kofta dish prepared with traditional recipes.,135.51,163,1,25,0,1,Gluten
1625,Kebab,A classic Kebab dish prepared with traditional recipes.,84.43,163,1,30,0,1,Nuts
1626,Koshary,A classic Koshary dish prepared with traditional recipes.,94.03,163,1,44,1,0,Gluten
1627,Kebab,A classic Kebab dish prepared with traditional recipes.,61.1,163,1,26,0,1,Nuts
1628,Koshary,A classic Koshary dish prepared with traditional recipes.,53.17,163,1,40,1,0,None
1629,Om Ali,A classic Om Ali dish prepared with traditional recipes.,129.47,163,1,30,0,0,None
1630,Stuffed Pigeon,A classic Stuffed Pigeon dish prepared with traditional recipes.,140.3,163,1,41,0,0,Dairy
1631,Om Ali,A classic Om Ali dish prepared with traditional recipes.,82.86,164,1,27,0,0,Nuts
1632,Falafel,A classic Falafel dish prepared with traditional recipes.,67.77,164,1,17,1,0,Gluten
1633,Kofta,A classic Kofta dish prepared with traditional recipes.,55.02,164,1,22,0,1,None
1634,Molokhia,A classic Molokhia dish prepared with traditional recipes.,113.37,164,1,45,1,0,None
1635,Molokhia,A classic Molokhia dish prepared with traditional recipes.,60.31,164,1,37,1,0,Gluten
1636,Foul Medames,A classic Foul Medames dish prepared with traditional recipes.,88.46,164,1,19,1,0,Gluten
1637,Kebab,A classic Kebab dish prepared with traditional recipes.,77.5,164,1,44,0,1,Nuts
1638,Kebab,A classic Kebab dish prepared with traditional recipes.,111.17,164,1,42,0,1,None
1639,Molokhia,A classic Molokhia dish prepared with traditional recipes.,32.82,164,1,35,1,0,Nuts
1640,Molokhia,A classic Molokhia dish prepared with traditional recipes.,59.7,164,1,42,1,0,Dairy
1641,Kebab,A classic Kebab dish prepared with traditional recipes.,134.48,165,1,16,0,1,Dairy
1642,Shawarma,A classic Shawarma dish prepared with traditional recipes.,148.07,165,1,16,0,1,Gluten
1643,Falafel,A classic Falafel dish prepared with traditional recipes.,142.66,165,1,29,1,0,Gluten
1644,Kebab,A classic Kebab dish prepared with traditional recipes.,95.49,165,1,25,0,1,None
1645,Kofta,A classic Kofta dish prepared with traditional recipes.,67.37,165,1,22,0,1,Dairy
1646,Tagen Vegetables,A classic Tagen Vegetables dish prepared with traditional recipes.,146.48,165,1,32,1,0,Nuts
1647,Stuffed Pigeon,A classic Stuffed Pigeon dish prepared with traditional recipes.,128.02,165,1,44,0,0,Nuts
1648,Foul Medames,A classic Foul Medames dish prepared with traditional recipes.,103.26,165,1,40,1,0,Nuts
1649,Kebab,A classic Kebab dish prepared with traditional recipes.,111.61,165,1,21,0,1,Gluten
1650,Foul Medames,A classic Foul Medames dish prepared with traditional recipes.,78.14,165,1,24,1,0,None
1651,Falafel,A classic Falafel dish prepared with traditional recipes.,76.74,166,1,28,1,0,Dairy
1652,Molokhia,A classic Molokhia dish prepared with traditional recipes.,67.87,166,1,39,1,0,Gluten
1653,Om Ali,A classic Om Ali dish prepared with traditional recipes.,132.86,166,1,34,0,0,None
1654,Om Ali,A classic Om Ali dish prepared with traditional recipes.,77.81,166,1,21,0,0,None
1655,Falafel,A classic Falafel dish prepared with traditional recipes.,25.46,166,1,30,1,0,Gluten
1656,Stuffed Pigeon,A classic Stuffed Pigeon dish prepared with traditional recipes.,44.92,166,1,40,0,0,Gluten
1657,Stuffed Pigeon,A classic Stuffed Pigeon dish prepared with traditional recipes.,58.87,166,1,45,0,0,Dairy
1658,Kofta,A classic Kofta dish prepared with traditional recipes.,122.96,166,1,40,0,1,Nuts
1659,Falafel,A classic Falafel dish prepared with traditional recipes.,96.5,166,1,27,1,0,None
1660,Koshary,A classic Koshary dish prepared with traditional recipes.,77.68,166,1,19,1,0,Dairy
1661,Falafel,A classic Falafel dish prepared with traditional recipes.,122.91,167,1,35,1,0,None
1662,Falafel,A classic Falafel dish prepared with traditional recipes.,93.82,167,1,41,1,0,Nuts
1663,Stuffed Pigeon,A classic Stuffed Pigeon dish prepared with traditional recipes.,121.94,167,1,33,0,0,None
1664,Kebab,A classic Kebab dish prepared with traditional recipes.,30.47,167,1,22,0,1,Dairy
1665,Foul Medames,A classic Foul Medames dish prepared with traditional recipes.,97.68,167,1,35,1,0,Dairy
1666,Kofta,A classic Kofta dish prepared with traditional recipes.,54.46,167,1,37,0,1,Gluten
1667,Foul Medames,A classic Foul Medames dish prepared with traditional recipes.,56.45,167,1,20,1,0,Dairy
1668,Tagen Vegetables,A classic Tagen Vegetables dish prepared with traditional recipes.,131.31,167,1,24,1,0,Gluten
1669,Shawarma,A classic Shawarma dish prepared with traditional recipes.,62.71,167,1,45,0,1,Nuts
1670,Molokhia,A classic Molokhia dish prepared with traditional recipes.,93.43,167,1,15,1,0,Nuts
1671,Om Ali,A classic Om Ali dish prepared with traditional recipes.,143.02,168,1,18,0,0,Nuts
1672,Kofta,A classic Kofta dish prepared with traditional recipes.,47.11,168,1,29,0,1,None
1673,Foul Medames,A classic Foul Medames dish prepared with traditional recipes.,30.31,168,1,22,1,0,None
1674,Foul Medames,A classic Foul Medames dish prepared with traditional recipes.,80.93,168,1,26,1,0,None
1675,Tagen Vegetables,A classic Tagen Vegetables dish prepared with traditional recipes.,69.64,168,1,36,1,0,Nuts
1676,Om Ali,A classic Om Ali dish prepared with traditional recipes.,34.99,168,1,31,0,0,None
1677,Shawarma,A classic Shawarma dish prepared with traditional recipes.,76.97,168,1,33,0,1,Dairy
1678,Foul Medames,A classic Foul Medames dish prepared with traditional recipes.,53.21,168,1,42,1,0,Nuts
1679,Foul Medames,A classic Foul Medames dish prepared with traditional recipes.,83.42,168,1,40,1,0,Nuts
1680,Shawarma,A classic Shawarma dish prepared with traditional recipes.,105.78,168,1,21,0,1,Gluten
1681,Foul Medames,A classic Foul Medames dish prepared with traditional recipes.,23.01,169,1,30,1,0,Dairy
1682,Shawarma,A classic Shawarma dish prepared with traditional recipes.,57.85,169,1,25,0,1,Nuts
1683,Foul Medames,A classic Foul Medames dish prepared with traditional recipes.,118.91,169,1,34,1,0,Dairy
1684,Koshary,A classic Koshary dish prepared with traditional recipes.,38.79,169,1,35,1,0,Dairy
1685,Tagen Vegetables,A classic Tagen Vegetables dish prepared with traditional recipes.,76.7,169,1,33,1,0,Nuts
1686,Om Ali,A classic Om Ali dish prepared with traditional recipes.,40.41,169,1,17,0,0,None
1687,Foul Medames,A classic Foul Medames dish prepared with traditional recipes.,136.18,169,1,40,1,0,Nuts
1688,Tagen Vegetables,A classic Tagen Vegetables dish prepared with traditional recipes.,90.24,169,1,19,1,0,Gluten
1689,Foul Medames,A classic Foul Medames dish prepared with traditional recipes.,53.24,169,1,23,1,0,Nuts
1690,Kebab,A classic Kebab dish prepared with traditional recipes.,84.49,169,1,36,0,1,Nuts
1691,Om Ali,A classic Om Ali dish prepared with traditional recipes.,46.48,170,1,22,0,0,Gluten
1692,Molokhia,A classic Molokhia dish prepared with traditional recipes.,108.12,170,1,25,1,0,Dairy
1693,Kebab,A classic Kebab dish prepared with traditional recipes.,102.93,170,1,37,0,1,Gluten
1694,Stuffed Pigeon,A classic Stuffed Pigeon dish prepared with traditional recipes.,73.78,170,1,25,0,0,None
1695,Molokhia,A classic Molokhia dish prepared with traditional recipes.,110.26,170,1,19,1,0,None
1696,Foul Medames,A classic Foul Medames dish prepared with traditional recipes.,116.17,170,1,44,1,0,None
1697,Foul Medames,A classic Foul Medames dish prepared with traditional recipes.,64.65,170,1,20,1,0,Dairy
1698,Shawarma,A classic Shawarma dish prepared with traditional recipes.,67.75,170,1,38,0,1,Gluten
1699,Om Ali,A classic Om Ali dish prepared with traditional recipes.,137.93,170,1,30,0,0,Gluten
1700,Koshary,A classic Koshary dish prepared with traditional recipes.,54.9,170,1,44,1,0,Dairy
1701,Foul Medames,A classic Foul Medames dish prepared with traditional recipes.,141.76,171,1,37,1,0,Nuts
1702,Stuffed Pigeon,A classic Stuffed Pigeon dish prepared with traditional recipes.,58.6,171,1,30,0,0,Dairy
1703,Shawarma,A classic Shawarma dish prepared with traditional recipes.,33.1,171,1,33,0,1,Nuts
1704,Tagen Vegetables,A classic Tagen Vegetables dish prepared with traditional recipes.,67.02,171,1,32,1,0,None
1705,Tagen Vegetables,A classic Tagen Vegetables dish prepared with traditional recipes.,25.96,171,1,35,1,0,Gluten
1706,Koshary,A classic Koshary dish prepared with traditional recipes.,44.87,171,1,40,1,0,Gluten
1707,Koshary,A classic Koshary dish prepared with traditional recipes.,28.53,171,1,33,1,0,Nuts
1708,Molokhia,A classic Molokhia dish prepared with traditional recipes.,73.01,171,1,31,1,0,Nuts
1709,Molokhia,A classic Molokhia dish prepared with traditional recipes.,54.21,171,1,37,1,0,Nuts
1710,Foul Medames,A classic Foul Medames dish prepared with traditional recipes.,53.58,171,1,39,1,0,None
1711,Falafel,A classic Falafel dish prepared with traditional recipes.,80.82,172,1,22,1,0,Nuts
1712,Koshary,A classic Koshary dish prepared with traditional recipes.,44.27,172,1,28,1,0,None
1713,Falafel,A classic Falafel dish prepared with traditional recipes.,97.32,172,1,22,1,0,Gluten
1714,Falafel,A classic Falafel dish prepared with traditional recipes.,28.96,172,1,35,1,0,Dairy
1715,Falafel,A classic Falafel dish prepared with traditional recipes.,29.2,172,1,20,1,0,Nuts
1716,Koshary,A classic Koshary dish prepared with traditional recipes.,62.8,172,1,20,1,0,Gluten
1717,Foul Medames,A classic Foul Medames dish prepared with traditional recipes.,52.02,172,1,26,1,0,None
1718,Om Ali,A classic Om Ali dish prepared with traditional recipes.,95.89,172,1,32,0,0,Gluten
1719,Kebab,A classic Kebab dish prepared with traditional recipes.,82.99,172,1,21,0,1,Gluten
1720,Falafel,A classic Falafel dish prepared with traditional recipes.,60.08,172,1,25,1,0,Dairy
1721,Tagen Vegetables,A classic Tagen Vegetables dish prepared with traditional recipes.,67.76,173,1,30,1,0,Dairy
1722,Om Ali,A classic Om Ali dish prepared with traditional recipes.,67.76,173,1,43,0,0,Dairy
1723,Tagen Vegetables,A classic Tagen Vegetables dish prepared with traditional recipes.,54.44,173,1,32,1,0,Dairy
1724,Falafel,A classic Falafel dish prepared with traditional recipes.,114.89,173,1,37,1,0,Nuts
1725,Shawarma,A classic Shawarma dish prepared with traditional recipes.,100.74,173,1,34,0,1,Gluten
1726,Foul Medames,A classic Foul Medames dish prepared with traditional recipes.,134.71,173,1,42,1,0,Nuts
1727,Foul Medames,A classic Foul Medames dish prepared with traditional recipes.,47.34,173,1,15,1,0,Dairy
1728,Om Ali,A classic Om Ali dish prepared with traditional recipes.,118.89,173,1,42,0,0,Gluten
1729,Kebab,A classic Kebab dish prepared with traditional recipes.,56.3,173,1,22,0,1,Dairy
1730,Stuffed Pigeon,A classic Stuffed Pigeon dish prepared with traditional recipes.,20.65,173,1,20,0,0,None
1731,Kofta,A classic Kofta dish prepared with traditional recipes.,132.96,174,1,41,0,1,Gluten
1732,Om Ali,A classic Om Ali dish prepared with traditional recipes.,118.78,174,1,15,0,0,Gluten
1733,Koshary,A classic Koshary dish prepared with traditional recipes.,33.71,174,1,33,1,0,None
1734,Tagen Vegetables,A classic Tagen Vegetables dish prepared with traditional recipes.,27.0,174,1,32,1,0,Nuts
1735,Kofta,A classic Kofta dish prepared with traditional recipes.,117.92,174,1,34,0,1,None
1736,Foul Medames,A classic Foul Medames dish prepared with traditional recipes.,31.21,174,1,32,1,0,Dairy
1737,Om Ali,A classic Om Ali dish prepared with traditional recipes.,29.71,174,1,37,0,0,None
1738,Stuffed Pigeon,A classic Stuffed Pigeon dish prepared with traditional recipes.,65.89,174,1,25,0,0,Gluten
1739,Shawarma,A classic Shawarma dish prepared with traditional recipes.,120.77,174,1,41,0,1,Dairy
1740,Kofta,A classic Kofta dish prepared with traditional recipes.,93.64,174,1,25,0,1,None
1741,Kebab,A classic Kebab dish prepared with traditional recipes.,90.44,175,1,41,0,1,Nuts
1742,Koshary,A classic Koshary dish prepared with traditional recipes.,118.53,175,1,20,1,0,Gluten
1743,Kofta,A classic Kofta dish prepared with traditional recipes.,55.53,175,1,38,0,1,Nuts
1744,Foul Medames,A classic Foul Medames dish prepared with traditional recipes.,26.68,175,1,35,1,0,Dairy
1745,Shawarma,A classic Shawarma dish prepared with traditional recipes.,27.64,175,1,20,0,1,Dairy
1746,Kofta,A classic Kofta dish prepared with traditional recipes.,131.94,175,1,32,0,1,Nuts
1747,Foul Medames,A classic Foul Medames dish prepared with traditional recipes.,144.41,175,1,21,1,0,Nuts
1748,Stuffed Pigeon,A classic Stuffed Pigeon dish prepared with traditional recipes.,131.54,175,1,39,0,0,None
1749,Tagen Vegetables,A classic Tagen Vegetables dish prepared with traditional recipes.,84.02,175,1,25,1,0,Nuts
1750,Stuffed Pigeon,A classic Stuffed Pigeon dish prepared with traditional recipes.,141.87,175,1,39,0,0,Dairy
1751,Kebab,A classic Kebab dish prepared with traditional recipes.,27.95,176,1,45,0,1,None
1752,Tagen Vegetables,A classic Tagen Vegetables dish prepared with traditional recipes.,36.9,176,1,34,1,0,Gluten
1753,Shawarma,A classic Shawarma dish prepared with traditional recipes.,81.63,176,1,35,0,1,Dairy
1754,Om Ali,A classic Om Ali dish prepared with traditional recipes.,69.3,176,1,33,0,0,Nuts
1755,Shawarma,A classic Shawarma dish prepared with traditional recipes.,149.69,176,1,26,0,1,Gluten
1756,Kebab,A classic Kebab dish prepared with traditional recipes.,78.8,176,1,16,0,1,None
1757,Falafel,A classic Falafel dish prepared with traditional recipes.,53.24,176,1,25,1,0,None
1758,Tagen Vegetables,A classic Tagen Vegetables dish prepared with traditional recipes.,116.06,176,1,39,1,0,Dairy
1759,Kebab,A classic Kebab dish prepared with traditional recipes.,120.83,176,1,36,0,1,Nuts
1760,Om Ali,A classic Om Ali dish prepared with traditional recipes.,90.31,176,1,20,0,0,None
1761,Molokhia,A classic Molokhia dish prepared with traditional recipes.,127.63,177,1,43,1,0,Gluten
1762,Tagen Vegetables,A classic Tagen Vegetables dish prepared with traditional recipes.,147.53,177,1,32,1,0,None
1763,Foul Medames,A classic Foul Medames dish prepared with traditional recipes.,142.42,177,1,27,1,0,None
1764,Falafel,A classic Falafel dish prepared with traditional recipes.,36.01,177,1,18,1,0,None
1765,Koshary,A classic Koshary dish prepared with traditional recipes.,99.44,177,1,26,1,0,None
1766,Foul Medames,A classic Foul Medames dish prepared with traditional recipes.,25.29,177,1,37,1,0,Gluten
1767,Molokhia,A classic Molokhia dish prepared with traditional recipes.,104.43,177,1,25,1,0,Nuts
1768,Kofta,A classic Kofta dish prepared with traditional recipes.,46.33,177,1,36,0,1,Nuts
1769,Stuffed Pigeon,A classic Stuffed Pigeon dish prepared with traditional recipes.,133.85,177,1,43,0,0,Dairy
1770,Foul Medames,A classic Foul Medames dish prepared with traditional recipes.,140.74,177,1,40,1,0,Nuts
1771,Molokhia,A classic Molokhia dish prepared with traditional recipes.,51.49,178,1,30,1,0,None
1772,Tagen Vegetables,A classic Tagen Vegetables dish prepared with traditional recipes.,56.22,178,1,30,1,0,Gluten
1773,Molokhia,A classic Molokhia dish prepared with traditional recipes.,70.75,178,1,16,1,0,Nuts
1774,Kebab,A classic Kebab dish prepared with traditional recipes.,127.71,178,1,43,0,1,None
1775,Tagen Vegetables,A classic Tagen Vegetables dish prepared with traditional recipes.,136.76,178,1,33,1,0,Nuts
1776,Tagen Vegetables,A classic Tagen Vegetables dish prepared with traditional recipes.,54.21,178,1,30,1,0,Nuts
1777,Om Ali,A classic Om Ali dish prepared with traditional recipes.,113.97,178,1,42,0,0,Nuts
1778,Foul Medames,A classic Foul Medames dish prepared with traditional recipes.,57.32,178,1,43,1,0,None
1779,Stuffed Pigeon,A classic Stuffed Pigeon dish prepared with traditional recipes.,102.54,178,1,36,0,0,Gluten
1780,Foul Medames,A classic Foul Medames dish prepared with traditional recipes.,59.14,178,1,43,1,0,Dairy
1781,Kofta,A classic Kofta dish prepared with traditional recipes.,108.27,179,1,38,0,1,Nuts
1782,Koshary,A classic Koshary dish prepared with traditional recipes.,95.98,179,1,32,1,0,None
1783,Stuffed Pigeon,A classic Stuffed Pigeon dish prepared with traditional recipes.,70.16,179,1,35,0,0,Dairy
1784,Kofta,A classic Kofta dish prepared with traditional recipes.,130.65,179,1,26,0,1,Nuts
1785,Molokhia,A classic Molokhia dish prepared with traditional recipes.,120.81,179,1,27,1,0,None
1786,Falafel,A classic Falafel dish prepared with traditional recipes.,136.46,179,1,29,1,0,Nuts
1787,Stuffed Pigeon,A classic Stuffed Pigeon dish prepared with traditional recipes.,125.16,179,1,31,0,0,None
1788,Kebab,A classic Kebab dish prepared with traditional recipes.,125.81,179,1,38,0,1,Dairy
1789,Tagen Vegetables,A classic Tagen Vegetables dish prepared with traditional recipes.,39.51,179,1,38,1,0,Gluten
1790,Foul Medames,A classic Foul Medames dish prepared with traditional recipes.,101.71,179,1,27,1,0,Gluten
1791,Molokhia,A classic Molokhia dish prepared with traditional recipes.,141.56,180,1,31,1,0,None
1792,Kofta,A classic Kofta dish prepared with traditional recipes.,56.96,180,1,18,0,1,None
1793,Koshary,A classic Koshary dish prepared with traditional recipes.,135.8,180,1,28,1,0,Nuts
